Segment,End Use,Construction Vintage,Efficiency Level,Efficiency Description,Start Efficiency Share,End Efficiency Share,Start Year,End Year,Interpolate Efficiency Share,Customer Class
Multifamily - Low Rise,Lighting Interior Specialty,New,4,Market Average Lighting Interior - Specialty,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Specialty,New,5,LED - Specialty,0.8380351109999999,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,Existing,1,Incandescent - Below Standard,0.007330621999999999,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,Existing,2,Halogen - EISA Standard,0.090076202,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,Existing,3,EISA 2020 Backstop Interior Lamp,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,Existing,4,CFL,0.047160187,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,Existing,5,Market Average Lighting Interior,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,Existing,6,LED,0.8554329890000001,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,New,1,Incandescent - Below Standard,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,New,2,Halogen - EISA Standard,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,New,3,EISA 2020 Backstop Interior Lamp,0.144567011,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,New,4,CFL,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,New,5,Market Average Lighting Interior,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Lighting Interior Standard,New,6,LED,0.8554329890000001,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Microwave,Existing,1,Federal Standard 2016 Microwave,0.727272727,0.727272727,2021,2041,linear,Residential
Multifamily - Low Rise,Microwave,Existing,2,Market Average Microwave,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Microwave,Existing,3,TSL4 Efficiency,0.272727273,0.272727273,2021,2041,linear,Residential
Multifamily - Low Rise,Microwave,New,1,Federal Standard 2016 Microwave,0.727272727,0.727272727,2021,2041,linear,Residential
Multifamily - Low Rise,Microwave,New,2,Market Average Microwave,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Microwave,New,3,TSL4 Efficiency,0.272727273,0.272727273,2021,2041,linear,Residential
Multifamily - Low Rise,Monitor,Existing,1,Standard Monitor,0.875,0.875,2021,2041,linear,Residential
Multifamily - Low Rise,Monitor,Existing,2,ENERGY STAR Display,0.125,0.125,2021,2041,linear,Residential
Multifamily - Low Rise,Monitor,New,1,Standard Monitor,0.875,0.875,2021,2041,linear,Residential
Multifamily - Low Rise,Monitor,New,2,ENERGY STAR Display,0.125,0.125,2021,2041,linear,Residential
Multifamily - Low Rise,Multifunction Device,Existing,1,Standard Multifunction Device (All-in-one),0.033333333,0.033333333,2021,2041,linear,Residential
Multifamily - Low Rise,Multifunction Device,Existing,2,ENERGY STAR Multifunction Device (All-in-one),0.966666667,0.966666667,2021,2041,linear,Residential
Multifamily - Low Rise,Multifunction Device,New,1,Standard Multifunction Device (All-in-one),0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Multifunction Device,New,2,ENERGY STAR Multifunction Device (All-in-one),1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Other,Existing,1,Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Other,New,1,Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Plug Load Other,Existing,1,Plug Load Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Plug Load Other,New,1,Plug Load Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Printer,Existing,1,Standard Office Printer,0.8761880999999999,0.876188071,2021,2041,linear,Residential
Multifamily - Low Rise,Printer,Existing,2,ENERGY STAR Office Printer,0.123811929,0.123811929,2021,2041,linear,Residential
Multifamily - Low Rise,Printer,New,1,Standard Office Printer,0.8761880999999999,0.876188071,2021,2041,linear,Residential
Multifamily - Low Rise,Printer,New,2,ENERGY STAR Office Printer,0.123811929,0.123811929,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,Existing,1,Below Federal Standard 2014 Refrigerator,0.666666667,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,Existing,2,Federal Standard 2014 Refrigerator,0.19047619,0.857142857,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,Existing,3,Market Average Refrigerator,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,Existing,4,Refrig and Refrig-Freezer - CEE Tier 1,0.047619048,0.047619048,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,Existing,5,Refrig and Refrig-Freezer - CEE Tier 2,0.047619048,0.047619048,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,Existing,6,Refrig and Refrig-Freezer - CEE Tier 3,0.047619048,0.047619048,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,New,1,Below Federal Standard 2014 Refrigerator,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,New,2,Federal Standard 2014 Refrigerator,0.857142857,0.857142857,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,New,3,Market Average Refrigerator,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,New,4,Refrig and Refrig-Freezer - CEE Tier 1,0.047619048,0.047619048,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,New,5,Refrig and Refrig-Freezer - CEE Tier 2,0.047619048,0.047619048,2021,2041,linear,Residential
Multifamily - Low Rise,Refrigerator,New,6,Refrig and Refrig-Freezer - CEE Tier 3,0.047619048,0.047619048,2021,2041,linear,Residential
Multifamily - Low Rise,Set Top Box,Existing,1,Standard Set Top Box,0.125,0.125,2021,2041,linear,Residential
Multifamily - Low Rise,Set Top Box,Existing,2,ENERGY STAR Set Top Box,0.875,0.875,2021,2041,linear,Residential
Multifamily - Low Rise,Set Top Box,New,1,Standard Set Top Box,0.125,0.125,2021,2041,linear,Residential
Multifamily - Low Rise,Set Top Box,New,2,ENERGY STAR Set Top Box,0.875,0.875,2021,2041,linear,Residential
Multifamily - Low Rise,Television,Existing,1,Market Average TV,0.15789473699999998,0.15789473699999998,2021,2041,linear,Residential
Multifamily - Low Rise,Television,Existing,2,ENERGY STAR Ultra-High Definition TV,0.842105263,0.842105263,2021,2041,linear,Residential
Multifamily - Low Rise,Television,New,1,Market Average TV,0.15789473699999998,0.15789473699999998,2021,2041,linear,Residential
Multifamily - Low Rise,Television,New,2,ENERGY STAR Ultra-High Definition TV,0.842105263,0.842105263,2021,2041,linear,Residential
Multifamily - Low Rise,Ventilation - Air,Existing,1,Below Standard Motor,0.802369,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Ventilation - Air,Existing,2,Federal Standard 2019 ECM Fan Motor,0.197631,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Ventilation - Air,New,1,Below Standard Motor,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Ventilation - Air,New,2,Federal Standard 2019 ECM Fan Motor,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Waste Water,Existing,1,Waste Water Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Waste Water,New,1,Waste Water Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,Existing,1,Below Standard Storage Water Heater,0.764995781,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,Existing,2,Federal Standard 2015 Heat Pump Water Heater,0.092297337,0.857293118,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,Existing,3,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,Existing,4,Tier 2 Heat Pump Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,Existing,5,Tier 3 Heat Pump Water Heater,0.14270688199999998,0.14270688199999998,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,Existing,6,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,New,1,Below Standard Storage Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,New,2,Federal Standard 2015 Heat Pump Water Heater,0.857293118,0.857293118,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,New,3,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,New,4,Tier 2 Heat Pump Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,New,5,Tier 3 Heat Pump Water Heater,0.14270688199999998,0.14270688199999998,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat GT 55 Gal,New,6,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,1,Below Standard Storage Water Heater,0.486107485,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,2,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,3,Federal Standard 2015 Storage Water Heater,0.377009535,0.863117019,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,4,Tier 1 Heat Pump Water Heater,0.025619133,0.025619133,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,5,Tier 2 Heat Pump Water Heater,0.023828267,0.023828267,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,6,Tier 3 Heat Pump Water Heater,0.08023439,0.08023439,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,7,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,Existing,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",0.00720119,0.00720119,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,1,Below Standard Storage Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,2,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,3,Federal Standard 2015 Storage Water Heater,0.863117019,0.863117019,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,4,Tier 1 Heat Pump Water Heater,0.025619133,0.025619133,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,5,Tier 2 Heat Pump Water Heater,0.023828267,0.023828267,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,6,Tier 3 Heat Pump Water Heater,0.08023439,0.08023439,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,7,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise,Water Heat LE 55 Gal,New,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",0.00720119,0.00720119,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Air Purifier,Existing,1,Market Average Air Purifier,0.7588888890000001,0.7588888890000001,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Air Purifier,Existing,2,ENERGY STAR Air Purifier,0.24111111100000002,0.24111111100000002,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Air Purifier,New,1,Market Average Air Purifier,0.71,0.71,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Air Purifier,New,2,ENERGY STAR Air Purifier,0.29,0.29,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - DHW,Existing,1,Market Average DHW Pump,0.96375,0.96375,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - DHW,Existing,2,ECM Pump Motor - DHW,0.03625,0.03625,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - DHW,New,1,Market Average DHW Pump,0.96375,0.96375,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - DHW,New,2,ECM Pump Motor - DHW,0.03625,0.03625,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - Hydronic Heating,Existing,1,Market Average Hydronic Heating Pump,0.8932,0.8932,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - Hydronic Heating,Existing,2,ECM Pump Motor - Hydronic Heating,0.1068,0.1068,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - Hydronic Heating,New,1,Market Average Hydronic Heating Pump,0.8932,0.8932,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Circulation - Hydronic Heating,New,2,ECM Pump Motor - Hydronic Heating,0.1068,0.1068,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Desktop,Existing,1,Washington State Code Baseline,0.8,0.8,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Desktop,Existing,2,ENERGY STAR Desktop,0.2,0.2,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Desktop,New,1,Washington State Code Baseline,0.8,0.8,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Desktop,New,2,ENERGY STAR Desktop,0.2,0.2,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Laptop,Existing,1,Market Average Laptop Computer,0.666666667,0.666666667,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Laptop,Existing,2,ENERGY STAR Notebook,0.333333333,0.333333333,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Laptop,New,1,Market Average Laptop Computer,0.666666667,0.666666667,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Computer - Laptop,New,2,ENERGY STAR Notebook,0.333333333,0.333333333,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cooking Oven,Existing,1,Federal Standard 2012 Cooking Oven,0.972972973,0.972972973,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cooking Oven,Existing,2,Efficient Oven,0.027027027000000002,0.027027027000000002,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cooking Oven,New,1,Federal Standard 2012 Cooking Oven,0.972972973,0.972972973,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cooking Oven,New,2,Efficient Oven,0.027027027000000002,0.027027027000000002,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cooking Range,Existing,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cooking Range,New,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.409534005,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),0.455033494,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),0.10201999199999999,0.966587491,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),0.0075235,0.0075235,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),0.013863925,0.013863925,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,Existing,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),0.012025083999999998,0.012025083999999998,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),0.8645674990000001,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),0.10201999199999999,0.966587491,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),0.0075235,0.0075235,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),0.013863925,0.013863925,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Central,New,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),0.012025083999999998,0.012025083999999998,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Room,Existing,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",0.264285714,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Room,Existing,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",0.211428571,0.47571428600000004,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Room,Existing,3,"Room AC - Market Average (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Multifamily - Low Rise Low Income,Cool Room,Existing,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",0.524285714,0.524285714,2021,2041,linear,Residential
