RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeDVD Player,SCLMultifamily - Low Rise Low IncomeDVD Player2,SCLMultifamily - Low Rise Low IncomeDVD Player2New,SCLMultifamily - Low Rise Low IncomeDVD PlayerENERGY STAR DVD PlayerNew,SCLMultifamily - Low Rise Low IncomeDVD PlayerNew,SCL,Multifamily - Low Rise Low Income,DVD Player,2,ENERGY STAR DVD Player,New,0,372.7634814,782.9215428,1171.883139,1475.608055,1787.589925,2154.559946,2555.495976,2978.434782,3378.817809,3751.228704,4125.349941,4501.241846,4878.935702,5258.444191,5639.768027,6022.900157,6407.828424,6794.537266,7183.008785,7575.006308
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeDVD Player,SCLMultifamily - Low Rise Low IncomeDVD Player1,SCLMultifamily - Low Rise Low IncomeDVD Player1New,SCLMultifamily - Low Rise Low IncomeDVD PlayerStandard DVD PlayerNew,SCLMultifamily - Low Rise Low IncomeDVD PlayerNew,SCL,Multifamily - Low Rise Low Income,DVD Player,1,Standard DVD Player,New,0,204.6979886,429.9307014,643.5236643,810.3100647,981.6306591,1183.147248,1403.315808,1635.566893,1855.431779,2059.936149,2265.379731,2471.79565,2679.201087,2887.603005,3097.001795,3307.393586,3518.771701,3731.127594,3944.451438,4159.711538
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeElectric Vehicles,SCLMultifamily - Low Rise Low IncomeElectric Vehicles2,SCLMultifamily - Low Rise Low IncomeElectric Vehicles2Existing,SCLMultifamily - Low Rise Low IncomeElectric VehiclesEVSE Level 2Existing,SCLMultifamily - Low Rise Low IncomeElectric VehiclesExisting,SCL,Multifamily - Low Rise Low Income,Electric Vehicles,2,EVSE Level 2,Existing,127.0456622,149.1867302,171.4151838,198.180023,234.0298804,272.9849009,311.8624811,351.0287925,390.2371575,429.7716602,469.4961655,509.3551597,549.378884,589.7002849,630.1844277,671.1527672,712.63273,755.0162394,798.3431594,842.47848,886.6437709
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeElectric Vehicles,SCLMultifamily - Low Rise Low IncomeElectric Vehicles1,SCLMultifamily - Low Rise Low IncomeElectric Vehicles1Existing,SCLMultifamily - Low Rise Low IncomeElectric VehiclesMarket Average EV ChargerExisting,SCLMultifamily - Low Rise Low IncomeElectric VehiclesExisting,SCL,Multifamily - Low Rise Low Income,Electric Vehicles,1,Market Average EV Charger,Existing,1143.41096,1342.680572,1542.736654,1783.620207,2106.268923,2456.864108,2806.76233,3159.259133,3512.134417,3867.944942,4225.465489,4584.196437,4944.409956,5307.302564,5671.659849,6040.374905,6413.69457,6795.146155,7185.088435,7582.30632,7979.793938
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeElectric Vehicles,SCLMultifamily - Low Rise Low IncomeElectric Vehicles2,SCLMultifamily - Low Rise Low IncomeElectric Vehicles2New,SCLMultifamily - Low Rise Low IncomeElectric VehiclesEVSE Level 2New,SCLMultifamily - Low Rise Low IncomeElectric VehiclesNew,SCL,Multifamily - Low Rise Low Income,Electric Vehicles,2,EVSE Level 2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeElectric Vehicles,SCLMultifamily - Low Rise Low IncomeElectric Vehicles1,SCLMultifamily - Low Rise Low IncomeElectric Vehicles1New,SCLMultifamily - Low Rise Low IncomeElectric VehiclesMarket Average EV ChargerNew,SCLMultifamily - Low Rise Low IncomeElectric VehiclesNew,SCL,Multifamily - Low Rise Low Income,Electric Vehicles,1,Market Average EV Charger,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer5,SCLMultifamily - Low Rise Low IncomeFreezer5Existing,SCLMultifamily - Low Rise Low IncomeFreezerFreezer - ENERGY STAR Most EfficientExisting,SCLMultifamily - Low Rise Low IncomeFreezerExisting,SCL,Multifamily - Low Rise Low Income,Freezer,5,Freezer - ENERGY STAR Most Efficient,Existing,11.72921576,12.03269364,12.29478817,12.5198885,12.71195625,12.8745657,13.01094023,13.12398538,13.21631889,13.29029797,13.34804393,13.39146469,13.42227507,13.44201523,13.45206744,13.45367121,13.44793706,13.435859,13.41832578,13.39613122,13.36998339
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer4,SCLMultifamily - Low Rise Low IncomeFreezer4Existing,SCLMultifamily - Low Rise Low IncomeFreezerFreezer - ENERGY STARExisting,SCLMultifamily - Low Rise Low IncomeFreezerExisting,SCL,Multifamily - Low Rise Low Income,Freezer,4,Freezer - ENERGY STAR,Existing,781.9477173,802.1795759,819.6525447,834.6592332,847.46375,858.3043801,867.3960151,874.9323583,881.0879262,886.0198644,889.8695953,892.7643127,894.8183378,896.1343487,896.804496,896.911414,896.5291376,895.7239331,894.5550523,893.0754147,891.3322262
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer3,SCLMultifamily - Low Rise Low IncomeFreezer3Existing,SCLMultifamily - Low Rise Low IncomeFreezerMarket Average FreezerExisting,SCLMultifamily - Low Rise Low IncomeFreezerExisting,SCL,Multifamily - Low Rise Low Income,Freezer,3,Market Average Freezer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer2,SCLMultifamily - Low Rise Low IncomeFreezer2Existing,SCLMultifamily - Low Rise Low IncomeFreezerFederal Standard 2014 FreezerExisting,SCLMultifamily - Low Rise Low IncomeFreezerExisting,SCL,Multifamily - Low Rise Low Income,Freezer,2,Federal Standard 2014 Freezer,Existing,329.9365484,444.3752544,549.3438661,645.6608727,734.072284,815.2581316,889.8383831,958.378323,1021.393447,1079.353917,1132.68861,1181.788808,1227.011551,1268.68269,1307.099663,1342.534025,1375.233748,1405.425315,1433.315623,1459.093724,1482.932394
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer1,SCLMultifamily - Low Rise Low IncomeFreezer1Existing,SCLMultifamily - Low Rise Low IncomeFreezerBelow Standard FreezerExisting,SCLMultifamily - Low Rise Low IncomeFreezerExisting,SCL,Multifamily - Low Rise Low Income,Freezer,1,Below Standard Freezer,Existing,1484.714468,1349.740425,1227.03675,1115.487955,1014.079959,921.8908716,838.0826105,761.8932823,692.6302566,629.6638697,572.4216997,520.3833634,473.0757849,430.0688953,390.971723,355.4288391,323.1171265,293.7428423,267.0389475,242.7626796,220.693345
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer5,SCLMultifamily - Low Rise Low IncomeFreezer5New,SCLMultifamily - Low Rise Low IncomeFreezerFreezer - ENERGY STAR Most EfficientNew,SCLMultifamily - Low Rise Low IncomeFreezerNew,SCL,Multifamily - Low Rise Low Income,Freezer,5,Freezer - ENERGY STAR Most Efficient,New,0,0.189442575,0.397889495,0.595564134,0.749920537,0.908473217,1.094971491,1.298731671,1.513673909,1.717153046,1.906416434,2.096549035,2.287581511,2.479529757,2.672400222,2.866193265,3.060905304,3.256530159,3.453059923,3.6504855,3.84970303
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer4,SCLMultifamily - Low Rise Low IncomeFreezer4New,SCLMultifamily - Low Rise Low IncomeFreezerFreezer - ENERGY STARNew,SCLMultifamily - Low Rise Low IncomeFreezerNew,SCL,Multifamily - Low Rise Low Income,Freezer,4,Freezer - ENERGY STAR,New,0,12.62950503,26.52596634,39.70427561,49.99470248,60.56488113,72.9980994,86.58211141,100.9115939,114.4768698,127.0944289,139.7699357,152.505434,165.3019838,178.1600148,191.079551,204.0603536,217.1020106,230.2039949,243.3657,256.6468687
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer3,SCLMultifamily - Low Rise Low IncomeFreezer3New,SCLMultifamily - Low Rise Low IncomeFreezerMarket Average FreezerNew,SCLMultifamily - Low Rise Low IncomeFreezerNew,SCL,Multifamily - Low Rise Low Income,Freezer,3,Market Average Freezer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer2,SCLMultifamily - Low Rise Low IncomeFreezer2New,SCLMultifamily - Low Rise Low IncomeFreezerFederal Standard 2014 FreezerNew,SCLMultifamily - Low Rise Low IncomeFreezerNew,SCL,Multifamily - Low Rise Low Income,Freezer,2,Federal Standard 2014 Freezer,New,0,29.30904922,61.5582995,92.14094815,116.0217437,140.5517538,169.4052842,200.9294393,234.1835936,265.6642681,294.9455947,324.3613994,353.9164252,383.613132,413.4525169,443.434636,473.5589346,503.8244571,534.2299798,564.7740954,595.595448
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeFreezer,SCLMultifamily - Low Rise Low IncomeFreezer1,SCLMultifamily - Low Rise Low IncomeFreezer1New,SCLMultifamily - Low Rise Low IncomeFreezerBelow Standard FreezerNew,SCLMultifamily - Low Rise Low IncomeFreezerNew,SCL,Multifamily - Low Rise Low Income,Freezer,1,Below Standard Freezer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Central,SCLMultifamily - Low Rise Low IncomeHeat Central1,SCLMultifamily - Low Rise Low IncomeHeat Central1Existing,SCLMultifamily - Low Rise Low IncomeHeat CentralStandard Electric Furnace HSPF = 1Existing,SCLMultifamily - Low Rise Low IncomeHeat CentralExisting,SCL,Multifamily - Low Rise Low Income,Heat Central,1,Standard Electric Furnace HSPF = 1,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Central,SCLMultifamily - Low Rise Low IncomeHeat Central1,SCLMultifamily - Low Rise Low IncomeHeat Central1New,SCLMultifamily - Low Rise Low IncomeHeat CentralStandard Electric Furnace HSPF = 1New,SCLMultifamily - Low Rise Low IncomeHeat CentralNew,SCL,Multifamily - Low Rise Low Income,Heat Central,1,Standard Electric Furnace HSPF = 1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump6,SCLMultifamily - Low Rise Low IncomeHeat Pump6Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpHVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Low Rise Low Income,Heat Pump,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump5,SCLMultifamily - Low Rise Low IncomeHeat Pump5Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpHVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Low Rise Low Income,Heat Pump,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump4,SCLMultifamily - Low Rise Low IncomeHeat Pump4Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpMarket Average Heat PumpExisting,SCLMultifamily - Low Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Low Rise Low Income,Heat Pump,4,Market Average Heat Pump,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump3,SCLMultifamily - Low Rise Low IncomeHeat Pump3Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpFederal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System)Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Low Rise Low Income,Heat Pump,3,Federal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System),Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump2,SCLMultifamily - Low Rise Low IncomeHeat Pump2Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpFederal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System)Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Low Rise Low Income,Heat Pump,2,Federal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System),Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump1,SCLMultifamily - Low Rise Low IncomeHeat Pump1Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpBelow Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System)Existing,SCLMultifamily - Low Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Low Rise Low Income,Heat Pump,1,Below Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System),Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump6,SCLMultifamily - Low Rise Low IncomeHeat Pump6New,SCLMultifamily - Low Rise Low IncomeHeat PumpHVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1New,SCLMultifamily - Low Rise Low IncomeHeat PumpNew,SCL,Multifamily - Low Rise Low Income,Heat Pump,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,New,0,2.25192952,5.049487119,8.005668466,10.55079053,13.40829524,17.05550301,21.35282125,26.2156535,31.13124686,36.17845097,41.7260476,47.77937149,54.34348349,61.4232172,69.02321614,77.14796189,85.80179434,94.98892591,104.713451,115.0262566
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump5,SCLMultifamily - Low Rise Low IncomeHeat Pump5New,SCLMultifamily - Low Rise Low IncomeHeat PumpHVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1New,SCLMultifamily - Low Rise Low IncomeHeat PumpNew,SCL,Multifamily - Low Rise Low Income,Heat Pump,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,New,0,4.614981638,10.34814373,16.40638068,21.62221515,27.47822959,34.95261843,43.75930823,53.72493164,63.7986808,74.14214587,85.51108807,97.91644018,111.3685736,125.877394,141.4524177,158.1028289,175.8375215,194.6651283,214.5940401,235.7285419
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump4,SCLMultifamily - Low Rise Low IncomeHeat Pump4New,SCLMultifamily - Low Rise Low IncomeHeat PumpMarket Average Heat PumpNew,SCLMultifamily - Low Rise Low IncomeHeat PumpNew,SCL,Multifamily - Low Rise Low Income,Heat Pump,4,Market Average Heat Pump,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump3,SCLMultifamily - Low Rise Low IncomeHeat Pump3New,SCLMultifamily - Low Rise Low IncomeHeat PumpFederal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System)New,SCLMultifamily - Low Rise Low IncomeHeat PumpNew,SCL,Multifamily - Low Rise Low Income,Heat Pump,3,Federal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System),New,0,19.73613869,44.2542172,70.16249032,92.46819821,117.5116593,149.476158,187.1382909,229.7566459,272.8374046,317.0716133,365.6913127,418.7432572,476.2718005,538.3193046,604.9264661,676.1325618,751.975627,832.4925798,917.7193041,1008.101778
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump2,SCLMultifamily - Low Rise Low IncomeHeat Pump2New,SCLMultifamily - Low Rise Low IncomeHeat PumpFederal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System)New,SCLMultifamily - Low Rise Low IncomeHeat PumpNew,SCL,Multifamily - Low Rise Low Income,Heat Pump,2,Federal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System),New,0,2.95353E-15,2.78945E-15,2.63448E-15,2.48812E-15,2.34989E-15,2.21934E-15,2.09604E-15,1.9796E-15,1.86962E-15,1.76575E-15,1.66765E-15,1.57501E-15,1.48751E-15,1.40487E-15,1.32682E-15,1.25311E-15,1.18349E-15,1.11774E-15,1.05564E-15,9.96996E-16
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Pump,SCLMultifamily - Low Rise Low IncomeHeat Pump1,SCLMultifamily - Low Rise Low IncomeHeat Pump1New,SCLMultifamily - Low Rise Low IncomeHeat PumpBelow Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System)New,SCLMultifamily - Low Rise Low IncomeHeat PumpNew,SCL,Multifamily - Low Rise Low Income,Heat Pump,1,Below Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System),New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Room,SCLMultifamily - Low Rise Low IncomeHeat Room3,SCLMultifamily - Low Rise Low IncomeHeat Room3Existing,SCLMultifamily - Low Rise Low IncomeHeat RoomMF DHP UpgradeExisting,SCLMultifamily - Low Rise Low IncomeHeat RoomExisting,SCL,Multifamily - Low Rise Low Income,Heat Room,3,MF DHP Upgrade,Existing,1500.404464,1417.766352,1358.026302,1319.657774,1301.236001,1301.431199,1319.002237,1352.790726,1401.715501,1464.767478,1548.908867,1652.733707,1774.929768,1914.272302,2069.618211,2239.900603,2424.123713,2621.358159,2830.736519,3051.449199,3282.740577
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Room,SCLMultifamily - Low Rise Low IncomeHeat Room2,SCLMultifamily - Low Rise Low IncomeHeat Room2Existing,SCLMultifamily - Low Rise Low IncomeHeat RoomMF Market Average Zonal HeatingExisting,SCLMultifamily - Low Rise Low IncomeHeat RoomExisting,SCL,Multifamily - Low Rise Low Income,Heat Room,2,MF Market Average Zonal Heating,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Room,SCLMultifamily - Low Rise Low IncomeHeat Room1,SCLMultifamily - Low Rise Low IncomeHeat Room1Existing,SCLMultifamily - Low Rise Low IncomeHeat RoomStandard Baseboard Zonal HeatingExisting,SCLMultifamily - Low Rise Low IncomeHeat RoomExisting,SCL,Multifamily - Low Rise Low Income,Heat Room,1,Standard Baseboard Zonal Heating,Existing,24582.87503,24665.51314,24725.25319,24763.62172,24782.04349,24781.84829,24764.27725,24730.48876,24681.56399,24618.51201,24534.37062,24430.54578,24308.34972,24169.00719,24013.66128,23843.37889,23659.15578,23461.92133,23252.54297,23031.83029,22800.53891
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Room,SCLMultifamily - Low Rise Low IncomeHeat Room3,SCLMultifamily - Low Rise Low IncomeHeat Room3New,SCLMultifamily - Low Rise Low IncomeHeat RoomMF DHP UpgradeNew,SCLMultifamily - Low Rise Low IncomeHeat RoomNew,SCL,Multifamily - Low Rise Low Income,Heat Room,3,MF DHP Upgrade,New,0,4.144926798,13.48606847,27.13640531,42.03758555,61.5704725,89.0468127,124.1678471,166.7525734,213.1471659,265.1621527,325.7236851,394.9273822,472.8519667,559.5602251,655.0999722,759.5049619,872.7957246,994.9803287,1126.055072,1266.42069
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Room,SCLMultifamily - Low Rise Low IncomeHeat Room2,SCLMultifamily - Low Rise Low IncomeHeat Room2New,SCLMultifamily - Low Rise Low IncomeHeat RoomMF Market Average Zonal HeatingNew,SCLMultifamily - Low Rise Low IncomeHeat RoomNew,SCL,Multifamily - Low Rise Low Income,Heat Room,2,MF Market Average Zonal Heating,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise Low Income,SCLMultifamily - Low Rise Low IncomeHeat Room,SCLMultifamily - Low Rise Low IncomeHeat Room1,SCLMultifamily - Low Rise Low IncomeHeat Room1New,SCLMultifamily - Low Rise Low IncomeHeat RoomStandard Baseboard Zonal HeatingNew,SCLMultifamily - Low Rise Low IncomeHeat RoomNew,SCL,Multifamily - Low Rise Low Income,Heat Room,1,Standard Baseboard Zonal Heating,New,0,410.347753,854.2472724,1267.728315,1584.259668,1903.014818,2270.916764,2665.000375,3072.253386,3448.94096,3786.241353,4112.555033,4427.809424,4731.917423,5024.788198,5306.333624,5576.472019,5835.130234,6082.24474,6317.762103,6542.88583
